   48848.0	  -64.443001	  475.225006	  379.860992
   48849.0	  -62.309998	  477.005981	  378.001404
   48850.0	  -59.982002	  478.694000	  376.091095
   48851.0	  -57.451000	  480.372009	  374.179901
   48852.0	  -54.706997	  482.037994	  372.311890
   48853.0	  -51.786999	  483.617004	  370.513489
   48854.0	  -48.760002	  485.080017	  368.790009
   48855.0	  -45.641003	  486.408997	  367.143890
   48856.0	  -42.475998	  487.601013	  365.555695
   48857.0	  -39.331001	  488.707001	  363.976593
   48858.0	  -36.229000	  489.806000	  362.334503
   48859.0	  -33.123001	  491.003021	  360.549500
   48860.0	  -30.013000	  492.381989	  358.541901
   48861.0	  -26.934000	  493.897003	  356.249695
   48862.0	  -23.879999	  495.510986	  353.686096
   48863.0	  -20.834999	  497.220001	  350.960205
   48864.0	  -17.880001	  498.959015	  348.238800
   48865.0	  -15.169001	  500.510986	  345.693512
   48866.0	  -12.863000	  501.627991	  343.445679
   48867.0	  -10.943000	  502.138031	  341.522614
   48868.0	   -8.916000	  502.196014	  339.862122
   48869.0	   -6.726000	  502.152985	  338.385620
   48870.0	   -4.431000	  502.308014	  337.008514
   48871.0	   -2.005000	  502.749023	  335.637817
   48872.0	    0.536000	  503.427032	  334.191803
   48873.0	    3.082000	  504.196991	  332.607910
   48874.0	    5.499000	  504.908020	  330.852600
   48875.0	    7.837000	  505.492981	  328.939301
   48876.0	   10.121000	  505.924988	  326.901703
   48877.0	   12.386000	  506.183990	  324.786682
   48878.0	   14.732000	  506.306000	  322.648621
   48879.0	   17.145000	  506.403015	  320.546814
   48880.0	   19.580000	  506.630005	  318.535889
   48881.0	   22.066000	  507.026031	  316.649780
   48882.0	   24.614000	  507.398010	  314.884094
   48883.0	   27.162001	  507.592987	  313.208496
   48884.0	   29.646000	  507.534973	  311.581787
   48885.0	   32.026001	  507.309021	  309.946808
   48886.0	   34.260998	  507.053009	  308.233704
   48887.0	   36.295998	  506.923035	  306.377197
   48888.0	   38.169998	  506.966003	  304.315216
   48889.0	   40.120998	  507.010986	  301.995392
   48890.0	   42.196999	  506.999023	  299.457916
   48891.0	   44.362000	  506.901031	  296.808014
   48892.0	   46.554001	  506.632996	  294.182678
   48893.0	   48.730000	  506.134979	  291.698486
   48894.0	   50.960999	  505.446014	  289.415497
   48895.0	   53.314999	  504.709015	  287.335999
   48896.0	   55.715000	  504.063019	  285.421021
   48897.0	   58.140999	  503.597961	  283.608795
   48898.0	   60.631001	  503.328033	  281.834808
   48899.0	   63.257000	  503.147003	  280.027222
   48900.0	   66.074997	  502.969025	  278.127686
   48901.0	   69.077995	  502.771027	  276.096191
   48902.0	   72.158005	  502.527008	  273.912598
   48903.0	   75.186996	  502.166992	  271.587799
   48904.0	   78.033997	  501.636993	  269.154480
   48905.0	   80.614998	  500.893005	  266.661621
   48906.0	   82.960999	  499.923004	  264.171387
   48907.0	   85.205002	  498.782990	  261.743683
   48908.0	   87.557999	  497.631989	  259.426300
   48909.0	   90.161003	  496.670990	  257.235718
   48910.0	   92.892998	  496.015991	  255.135590
   48911.0	   95.547997	  495.574005	  253.091812
   48912.0	   97.983002	  495.218994	  251.049988
   48913.0	  100.201004	  494.830994	  248.921005
   48914.0	  102.265999	  494.304016	  246.616791
   48915.0	  104.254997	  493.559998	  244.073502
   48916.0	  106.245003	  492.588013	  241.255798
   48917.0	  108.373001	  491.493988	  238.189911
   48918.0	  110.655998	  490.435974	  234.994904
   48919.0	  113.008003	  489.511993	  231.823914
   48920.0	  115.266998	  488.691986	  228.800995
   48921.0	  117.320999	  487.867004	  226.009995
   48922.0	  119.088997	  486.914978	  223.481812
   48923.0	  120.568001	  485.774994	  221.181305
   48924.0	  121.959999	  484.479004	  219.025604
   48925.0	  123.480995	  483.074982	  216.927902
   48926.0	  125.291008	  481.598999	  214.814102
   48927.0	  127.432007	  480.100983	  212.632187
   48928.0	  129.759995	  478.608002	  210.373886
   48929.0	  132.042007	  477.212006	  208.058899
   48930.0	  134.057999	  475.989990	  205.703003
   48931.0	  135.753998	  474.835022	  203.282700
   48932.0	  137.188004	  473.595001	  200.789001
   48933.0	  138.563004	  472.188995	  198.276596
   48934.0	  140.037003	  470.627991	  195.799606
   48935.0	  141.661011	  468.946014	  193.401306
   48936.0	  143.399002	  467.184021	  191.111694
   48937.0	  145.238998	  465.406006	  188.929398
   48938.0	  147.235001	  463.713989	  186.821899
   48939.0	  149.332001	  462.164001	  184.744400
   48940.0	  151.483002	  460.761993	  182.624802
   48941.0	  153.712006	  459.459015	  180.380493
   48942.0	  156.016998	  458.209991	  177.935410
   48943.0	  158.300995	  457.006989	  175.254898
   48944.0	  160.503998	  455.842987	  172.358002
   48945.0	  162.686996	  454.670013	  169.327011
   48946.0	  164.804993	  453.419006	  166.278595
   48947.0	  166.729996	  451.990997	  163.330795
   48948.0	  168.375992	  450.316986	  160.562897
   48949.0	  169.615997	  448.428986	  158.013000
   48950.0	  170.432999	  446.381012	  155.673203
   48951.0	  170.932999	  444.197998	  153.492004
   48952.0	  171.352997	  441.890015	  151.391998
   48953.0	  171.895004	  439.500977	  149.297195
   48954.0	  172.610001	  437.100006	  147.151199
   48955.0	  173.443008	  434.747986	  144.920013
   48956.0	  174.311996	  432.485992	  142.587906
   48957.0	  175.026001	  430.431000	  140.163010
   48958.0	  175.810989	  428.384003	  137.633606
   48959.0	  176.712997	  426.443024	  135.000702
   48960.0	  177.908005	  424.617004	  132.299103
   48961.0	  179.162994	  422.850006	  129.598099
   48962.0	  180.343994	  421.031006	  126.941696
   48963.0	  181.408997	  419.062988	  124.359604
   48964.0	  182.326004	  416.996002	  121.884193
   48965.0	  183.136002	  414.911011	  119.512001
   48966.0	  183.976990	  412.795990	  117.193901
   48967.0	  185.016006	  410.667999	  114.860802
   48968.0	  186.292999	  408.575012	  112.434700
   48969.0	  187.673996	  406.545013	  109.849403
   48970.0	  188.970001	  404.563019	  107.077599
   48971.0	  190.057999	  402.579987	  104.140999
   48972.0	  190.897003	  400.519012	  101.104294
   48973.0	  191.643005	  398.328003	   98.074501
   48974.0	  192.365997	  395.989014	   95.158195
   48975.0	  193.041000	  393.507996	   92.436600
   48976.0	  193.621994	  390.910004	   89.951401
   48977.0	  194.135986	  388.242981	   87.698303
   48978.0	  194.729004	  385.580994	   85.628601
   48979.0	  195.539993	  382.977997	   83.660698
   48980.0	  196.553009	  380.409973	   81.701500
   48981.0	  197.803009	  377.851013	   79.675804
   48982.0	  199.341003	  375.302002	   77.532799
   48983.0	  201.153992	  372.779999	   75.245598
   48984.0	  203.112000	  370.299011	   72.810394
   48985.0	  204.976013	  367.851990	   70.243904
   48986.0	  206.501007	  365.346008	   67.580605
   48987.0	  207.533005	  362.619019	   64.871994
   48988.0	  208.095993	  359.663025	   62.158600
   48989.0	  208.333008	  356.576996	   59.475399
   48990.0	  208.427994	  353.464020	   56.851601
   48991.0	  208.548996	  350.411011	   54.303898
   48992.0	  208.822998	  347.445984	   51.829800
   48993.0	  209.322998	  344.545013	   49.404499
   48994.0	  210.061005	  341.709991	   46.996998
   48995.0	  210.968994	  338.940002	   44.556099
   48996.0	  211.951004	  336.248993	   42.022400
   48997.0	  212.946991	  333.656006	   39.334801
   48998.0	  213.856995	  331.169006	   36.480999
   48999.0	  214.585999	  328.799011	   33.508900
   49000.0	  215.033997	  326.512024	   30.507799
   49001.0	  215.128006	  324.197998	   27.579300
   49002.0	  214.880005	  321.752014	   24.806200
   49003.0	  214.362991	  319.106018	   22.229099
   49004.0	  213.716995	  316.320984	   19.851200
   49005.0	  213.085999	  313.468994	   17.641401
   49006.0	  212.541000	  310.595001	   15.549500
   49007.0	  212.082001	  307.704987	   13.510201
   49008.0	  211.826996	  304.836975	   11.443600
   49009.0	  211.799988	  302.104004	    9.299400
   49010.0	  211.901001	  299.585022	    7.050200
   49011.0	  212.011993	  297.327026	    4.679900
   49012.0	  212.045990	  295.293976	    2.186500
   49013.0	  211.939011	  293.350983	   -0.418800
   49014.0	  211.653000	  291.332977	   -3.116900
   49015.0	  211.206009	  289.169983	   -5.858700
   49016.0	  210.513992	  286.858002	   -8.579800
   49017.0	  209.537003	  284.388977	  -11.236900
   49018.0	  208.296005	  281.782013	  -13.802000
   49019.0	  206.943008	  279.038025	  -16.268700
   49020.0	  205.791992	  276.175995	  -18.653198
   49021.0	  205.173996	  273.286987	  -21.005999
   49022.0	  205.082993	  270.516022	  -23.410801
   49023.0	  205.311996	  267.937988	  -25.959801
   49024.0	  205.576004	  265.567017	  -28.732599
   49025.0	  205.630005	  263.332001	  -31.762201
   49026.0	  205.302002	  261.119019	  -35.012302
   49027.0	  204.595001	  258.808990	  -38.380100
   49028.0	  203.681000	  256.330994	  -41.731300
   49029.0	  202.663010	  253.778015	  -44.927399
   49030.0	  201.518005	  251.210007	  -47.868198
   49031.0	  200.287003	  248.602997	  -50.524101
   49032.0	  199.217010	  245.923004	  -52.942001
   49033.0	  198.319000	  243.238998	  -55.206200
   49034.0	  197.594009	  240.604996	  -57.408600
   49035.0	  197.012009	  238.080994	  -59.637100
   49036.0	  196.483002	  235.772995	  -61.948399
   49037.0	  195.787994	  233.742004	  -64.384300
   49038.0	  194.705002	  232.014999	  -66.965401
   49039.0	  193.166000	  230.526001	  -69.676697
   49040.0	  191.222992	  229.107010	  -72.479401
   49041.0	  189.007004	  227.556000	  -75.317505
   49042.0	  186.692001	  225.720001	  -78.131897
   49043.0	  184.398987	  223.653000	  -80.878799
   49044.0	  182.216003	  221.466003	  -83.524895
   49045.0	  180.172989	  219.270004	  -86.049698
   49046.0	  178.225998	  217.134003	  -88.449097
   49047.0	  176.335007	  215.109009	  -90.737000
   49048.0	  174.490997	  213.229996	  -92.949394
   49049.0	  172.738998	  211.520996	  -95.152000
   49050.0	  171.174011	  209.934998	  -97.437096
   49051.0	  169.779999	  208.408997	  -99.891197
   49052.0	  168.477005	  206.880005	 -102.574295
   49053.0	  167.153000	  205.320007	 -105.509995
   49054.0	  165.779999	  203.724991	 -108.658401
   49055.0	  164.523010	  202.108994	 -111.923203
   49056.0	  163.606003	  200.509003	 -115.183800
   49057.0	  163.053009	  198.966003	 -118.320999
   49058.0	  162.498001	  197.482010	 -121.264603
   49059.0	  161.546005	  196.031006	 -124.009605
   49060.0	  160.054001	  194.600998	 -126.606491
   49061.0	  158.072998	  193.154999	 -129.123398
   49062.0	  155.762009	  191.685013	 -131.618607
   49063.0	  153.309998	  190.218002	 -134.141693
   49064.0	  150.863007	  188.770996	 -136.727707
   49065.0	  148.548004	  187.334000	 -139.397400
   49066.0	  146.423996	  185.898010	 -142.155792
   49067.0	  144.480011	  184.473999	 -144.990601
   49068.0	  142.612991	  183.072006	 -147.873199
   49069.0	  140.686005	  181.697998	 -150.764191
   49070.0	  138.552002	  180.364990	 -153.625107
   49071.0	  136.092010	  179.123001	 -156.411011
   49072.0	  133.201996	  177.927994	 -159.076309
   49073.0	  130.066010	  176.685013	 -161.616501
   49074.0	  126.856003	  175.381012	 -164.041504
   49075.0	  123.696999	  174.045990	 -166.377304
   49076.0	  120.709999	  172.750000	 -168.667892
   49077.0	  117.967003	  171.587006	 -170.982407
   49078.0	  115.362999	  170.624008	 -173.413391
   49079.0	  112.721001	  169.865997	 -176.042389
   49080.0	  109.886993	  169.250000	 -178.915314
   49081.0	  106.831001	  168.688004	 -182.024200
   49082.0	  103.643997	  168.123001	 -185.302094
   49083.0	  100.399002	  167.558990	 -188.642105
   49084.0	   97.092003	  167.014999	 -191.933792
   49085.0	   93.772003	  166.475998	 -195.078888
   49086.0	   90.519005	  165.940002	 -198.033401
   49087.0	   87.405006	  165.450012	 -200.817596
   49088.0	   84.500999	  165.047012	 -203.491806
   49089.0	   81.882004	  164.764999	 -206.123688
   49090.0	   79.593002	  164.598999	 -208.762894
   49091.0	   77.654999	  164.516998	 -211.455902
   49092.0	   75.939003	  164.447998	 -214.249191
   49093.0	   74.198997	  164.326996	 -217.134293
   49094.0	   72.265999	  164.146011	 -220.078598
   49095.0	   70.069000	  163.968002	 -223.048111
   49096.0	   67.580002	  163.870010	 -226.004791
   49097.0	   64.892998	  163.901993	 -228.909103
   49098.0	   62.171001	  164.061996	 -231.742203
   49099.0	   59.461998	  164.230011	 -234.521194
   49100.0	   56.716999	  164.306992	 -237.253799
   49101.0	   53.918999	  164.264999	 -239.912491
   49102.0	   51.137001	  164.174011	 -242.499496
   49103.0	   48.470001	  164.118011	 -245.043610
   49104.0	   45.984997	  164.162994	 -247.587097
   49105.0	   43.730000	  164.350998	 -250.213211
   49106.0	   41.688999	  164.681000	 -253.030212
   49107.0	   39.813000	  165.088989	 -256.094391
   49108.0	   38.063999	  165.500992	 -259.382690
   49109.0	   36.432003	  165.886993	 -262.825317
   49110.0	   34.839001	  166.216003	 -266.309723
   49111.0	   33.145000	  166.470001	 -269.700714
   49112.0	   31.280998	  166.635010	 -272.881805
   49113.0	   29.379999	  166.694000	 -275.803101
   49114.0	   27.447001	  166.625000	 -278.472809
   49115.0	   25.484999	  166.490005	 -280.958588
   49116.0	   23.469000	  166.371994	 -283.345001
   49117.0	   21.486000	  166.347992	 -285.706207
   49118.0	   19.672001	  166.477997	 -288.091309
   49119.0	   18.056000	  166.764999	 -290.514801
   49120.0	   16.560999	  167.207001	 -292.970520
   49121.0	   15.181999	  167.780991	 -295.471405
   49122.0	   13.902000	  168.456009	 -298.026703
   49123.0	   12.617001	  169.209000	 -300.616089
   49124.0	   11.297000	  170.018005	 -303.206787
   49125.0	   10.024000	  170.866989	 -305.762115
   49126.0	    8.864000	  171.759995	 -308.249512
   49127.0	    7.704000	  172.684998	 -310.637726
   49128.0	    6.390000	  173.621002	 -312.912506
   49129.0	    4.864000	  174.544998	 -315.090881
   49130.0	    3.082000	  175.450989	 -317.210907
   49131.0	    0.903000	  176.280014	 -319.335114
   49132.0	   -1.641000	  176.983994	 -321.535583
   49133.0	   -4.284000	  177.568008	 -323.875183
   49134.0	   -6.710000	  178.055008	 -326.383118
   49135.0	   -8.762000	  178.500992	 -329.058899
   49136.0	  -10.524000	  178.950989	 -331.864594
   49137.0	  -12.144000	  179.420990	 -334.726013
   49138.0	  -13.790999	  179.900009	 -337.549286
   49139.0	  -15.555000	  180.349014	 -340.241608
   49140.0	  -17.403999	  180.737000	 -342.730988
   49141.0	  -19.260000	  181.061996	 -344.985199
   49142.0	  -21.091999	  181.470001	 -347.030609
   49143.0	  -22.918999	  182.106995	 -348.937378
   49144.0	  -24.749001	  182.960999	 -350.792572
   49145.0	  -26.570000	  183.960007	 -352.674805
   49146.0	  -28.358000	  185.011993	 -354.635590
   49147.0	  -30.084002	  186.026001	 -356.693390
   49148.0	  -31.753000	  186.944000	 -358.832214
   49149.0	  -33.327000	  187.832001	 -361.040009
   49150.0	  -34.625999	  188.797989	 -363.285889
   49151.0	  -35.675999	  189.945999	 -365.527008
   49152.0	  -36.641003	  191.304001	 -367.718384
   49153.0	  -37.749001	  192.802994	 -369.819916
   49154.0	  -39.181000	  194.324005	 -371.803192
   49155.0	  -40.903000	  195.697998	 -373.666779
   49156.0	  -42.902000	  196.867004	 -375.431793
   49157.0	  -45.104000	  197.839005	 -377.128082
   49158.0	  -47.375999	  198.673996	 -378.809296
   49159.0	  -49.598000	  199.444992	 -380.545197
   49160.0	  -51.605000	  200.223999	 -382.401123
   49161.0	  -53.237000	  201.125000	 -384.416992
   49162.0	  -54.482002	  202.177002	 -386.582794
   49163.0	  -55.475998	  203.323013	 -388.856415
   49164.0	  -56.370998	  204.494995	 -391.178314
   49165.0	  -57.431000	  205.630997	 -393.470276
   49166.0	  -58.648998	  206.716003	 -395.643005
   49167.0	  -59.925999	  207.776001	 -397.626617
   49168.0	  -61.209999	  208.862000	 -399.394806
   49169.0	  -62.535004	  210.062988	  599.021301
   49170.0	  -63.836998	  211.344009	  597.566467
   49171.0	  -65.024002	  212.612000	  596.174438
   49172.0	  -66.045998	  213.809998	  594.780945
   49173.0	  -66.862000	  214.914001	  593.339783
   49174.0	  -67.449005	  215.921997	  591.828796
   49175.0	  -67.848999	  216.837997	  590.250610
   49176.0	  -68.120003	  217.686996	  588.627502
   49177.0	  -68.224998	  218.554001	  586.993286
   49178.0	  -68.189003	  219.482010	  585.379211
   49179.0	  -68.126999	  220.494003	  583.808594
   49180.0	  -68.264999	  221.613007	  582.296997
