    24.07.2012 00.00.00.0000   2887.045920   3043.735687   5448.436673   5.455891190   2.960924854  -4.528821170   2312.943729  -3504.573947   5445.463801   1.890244165  -5.818633504  -4.531326436   2306.539353  -3517.485842   5439.852279   1.846673316  -5.829078547  -4.535865860  
    24.07.2012 00.30.00.0000   3310.030904    960.345871  -5969.103722  -5.483238468  -3.899455634  -3.667355053    622.585275  -3388.311456  -5969.966590  -3.098618868   5.886284704  -3.663341803    589.128664  -3391.698313  -5971.438519  -3.074556174   5.903539316  -3.655842933  
    24.07.2012 01.00.00.0000  -6333.382484  -2616.704015   -639.607006  -1.206767313   1.111875733   7.517063333  -2823.308089   6244.397334   -635.927732   0.625862232   1.036502688   7.516309757  -2789.893568   6260.086768   -629.109090   0.649905523   1.032936798   7.514760016  
    24.07.2012 01.30.00.0000   1948.757150   1363.749909   6448.582909   7.163080223   1.324187264  -2.435081114   1671.655553  -1700.137520   6446.455608   2.596686161  -6.729453614  -2.438490353   1677.782030  -1709.499516   6442.386875   2.553095081  -6.743847744  -2.444746054  
    24.07.2012 02.00.00.0000   5088.076135     -9.246656  -4649.291612  -5.046956986  -1.693596883  -5.523412468   1465.799152  -4870.511564  -4651.243564  -2.740564639   4.443247118  -5.519882459   1427.244984  -4878.597900  -4654.757892  -2.729085805   4.458535311  -5.513238195  
    24.07.2012 02.30.00.0000  -6322.116708   -271.611007  -2713.743450  -3.023651828   1.403766776   6.926577570  -2866.032620   5643.487434  -2710.026260  -0.375670366   3.124602756   6.927125936  -2841.015456   5659.439177  -2703.093618  -0.341367111   3.126606946   6.927996957  
    24.07.2012 03.00.00.0000    222.622101    866.838929   6812.929943   7.596790442  -1.122022651  -0.101752670    861.824607    269.761614   6811.862576   3.049060236  -6.977105099  -0.105732209    879.865885    264.893425   6809.746855   3.009743736  -6.994040034  -0.113092147  
    24.07.2012 03.30.00.0000   5915.350481  -2058.379372  -2873.737335  -3.464154475  -0.423743859  -6.841484257   2168.425414  -5874.505871  -2876.590903  -2.109684294   2.563030565  -6.838788799   2128.557209  -5886.516348  -2881.810666  -2.111932107   2.574830384  -6.833660586  
    24.07.2012 04.00.00.0000  -4976.815389   1495.790413  -4520.267231  -4.218343613   3.025109815   5.656142749  -2625.190613   4488.325663  -4516.879809  -1.342012422   4.898212479   5.657941171  -2611.025151   4502.961384  -4510.519111  -1.300859951   4.905599561   5.661151602  
    24.07.2012 04.30.00.0000  -1320.280107   1774.219240   6505.647697   6.529036863  -3.370992952   2.242145023    -37.138605   2210.944218   6505.750673   3.201533915  -6.538073056   2.237986609     -8.972839   2211.073106   6505.806686   3.170362850  -6.555883114   2.230246342  
    24.07.2012 05.00.00.0000   5304.978230  -4317.967161   -816.151253  -1.625664360  -0.597233639  -7.489476360   2660.134314  -6301.240468   -819.628750  -1.265801813   0.428934326  -7.487887511   2622.868818  -6316.006966   -826.046282  -1.281572169   0.436054477  -7.484793085  
    24.07.2012 05.30.00.0000  -2994.250328   1972.785343  -5882.779959  -4.061347280   5.252002855   3.834652404  -2124.125108   2894.395984  -5880.057949  -2.177712929   6.185223672   3.837525598  -2122.191056   2906.264841  -5874.899733  -2.133773025   6.197274688   3.842762979  
    24.07.2012 06.00.00.0000  -1799.202226   3622.217955   5556.651810   4.438818227  -4.507923908   4.367007377   -936.814658   3932.666990   5557.920433   3.037212071  -5.455186053   4.363081496   -901.310245   3937.804726   5560.153296   3.017260422  -5.472108880   4.355726819  
    24.07.2012 06.30.00.0000   3451.206895  -5809.445496   1322.095665  -0.539287075  -2.019799311  -7.400447482   2890.903293  -6108.444394   1318.335382  -0.290781252  -1.749233693  -7.400129883   2859.905408  -6124.518453   1311.349582  -0.318532776  -1.747530604  -7.399389718  
    24.07.2012 07.00.00.0000  -1364.210206   1069.695739  -6669.201995  -2.469311913   7.062558745   1.642054269  -1411.218194   1018.622157  -6667.416728  -2.801246357   6.863981617   1.645722194  -1421.696094   1026.540420  -6663.975442  -2.758825462   6.879522549   1.652476296  
    24.07.2012 07.30.00.0000   -846.138412   5484.648666   4058.691133   2.284200509  -4.147213297   6.062964936  -1747.715307   5265.360968   4061.004802   2.570167758  -3.834011350   6.059662770  -1708.382613   5275.021092   4065.203099   2.563409187  -3.848360186   6.053426752  
    24.07.2012 08.00.00.0000   1137.634653  -5913.381994   3330.751370  -0.844967508  -3.885688098  -6.580759193   2836.066310  -5314.458783   3327.079744   0.718536118  -3.755343104  -6.581751230   2814.388137  -5330.252341   3320.215850   0.681539649  -3.759256451  -6.583451973  
    24.07.2012 08.30.00.0000   -896.462276   -639.806036  -6803.193954  -0.039970021   7.624833694  -0.708998840   -555.892492   -955.549254  -6802.525524  -3.151606238   6.871586567  -0.704893906   -577.750417   -952.380616  -6801.148430  -3.114847095   6.889101902  -0.697281726  
    24.07.2012 09.00.00.0000   1215.400968   6416.851803   2158.944451   1.044059304  -2.619211849   7.160686241  -2388.578968   6077.362707   2162.077880   1.845081640  -1.834411392   7.158339190  -2349.308571   6090.605555   2167.833233   1.852183791  -1.844745600   7.153847933  
    24.07.2012 09.30.00.0000   -636.986377  -4667.860612   5010.826468  -2.502474698  -5.164729077  -5.111209111   2499.523029  -3997.411916   5007.608094   1.661073385  -5.389736836  -5.113418048   2489.296393  -4011.356141   5001.547921   1.618490205  -5.398903531  -5.117401900  
    24.07.2012 10.00.00.0000  -1833.301761  -2193.177139  -6271.505727   2.232922755   6.690458375  -2.991149474    357.926361  -2834.854631  -6272.024660  -3.193657598   6.208244546  -2.987009066    326.834723  -2836.768606  -6272.856474  -3.166150201   6.226020815  -2.979283484  
    24.07.2012 10.30.00.0000   3523.846741   5910.836233     45.605558   1.245205308  -0.813354448   7.549950162  -2794.849532   6288.398137     49.250914   0.933634434   0.343841161   7.548795165  -2759.524942   6303.923144     55.998096   0.953878856   0.338565383   7.546502306  
